day_of_week_encoded,platform_encoded,topic_category_encoded,emotion_type_encoded,location_encoded,language_encoded,sentiment_bucket_encoded,toxicity_bucket_encoded,past_perf_bucket_encoded,growth_bucket_encoded,sentiment_score,toxicity_score,user_past_sentiment_avg,user_engagement_growth,sentiment_bucket,toxicity_bucket,past_perf_bucket,growth_bucket,sentiment_toxicity_interaction,abs_sentiment,perf_momentum,toxicity_squared,sentiment_squared,engagement_rate
2,1,2,2,14,6,0,1,4,0,-1.562112478036824,-0.9569086348394386,1.3068402930052436,-1.275140590845775,0,1,4,0,-0.20779910000000001,0.911,-0.2783685,0.05202961,0.829921,0.0992
2,1,4,2,10,4,3,2,0,0,0.5429747737523375,0.1725705717554039,-1.2640785340641847,-1.6397144258705239,3,2,0,0,0.17571264,0.3174,0.34507856000000003,0.30647295999999996,0.10074276000000001,0.06115
1,2,4,4,21,3,0,0,0,2,-1.3086588761647815,-1.6717249683526105,-0.9050794803652021,0.4249392888486322,0,0,0,2,-0.016864510000000003,0.7631,-0.06463368,0.0004884100000000001,0.58232161,3.35875
6,0,5,0,2,0,0,1,0,1,-1.1237525635076253,-0.443698267234593,-0.8943268517036868,-0.1690021907281114,0,1,0,1,-0.2463552,0.6552,0.0246816,0.141376,0.42928704,0.57919
4,1,4,0,4,1,4,3,3,3,1.1508178608653428,0.8957148625522248,0.4372648073788193,0.7174261498713258,4,3,3,3,0.5121402,0.6721,0.0530024,0.580644,0.45171841,0.03815
6,3,4,2,15,0,1,2,4,3,-0.4740956299735396,0.2159453492744073,1.051031788557901,1.2151366928615936,1,2,4,3,-0.15630021000000002,0.2761,0.21462975,0.32046921000000006,0.07623121000000001,0.14031
5,2,2,1,14,6,2,2,4,1,-0.06452557691459325,-0.023483422630490372,1.5227600137082546,-0.17176150073775945,2,2,4,1,-0.01844241,0.0371,-0.0429196,0.24710840999999997,0.00137641,0.18188
6,0,0,1,30,6,4,2,4,1,1.4945825162779982,0.3078998776146939,1.0968171751166118,-0.23901968222293074,4,2,4,1,0.51716202,0.8727,-0.04329537,0.35117476000000003,0.7616052900000001,0.13892
5,1,2,1,20,1,3,4,4,0,0.5455452970978958,1.174007435114149,0.9716010800583194,-0.7139659176336018,3,4,4,0,0.26857758,0.3189,-0.11571019999999999,0.7093008399999999,0.10169721000000001,0.03215
4,3,1,4,20,8,0,0,3,3,-1.4586060713223454,-1.6033663189826617,0.8066696307502361,0.8436645828127244,0,0,3,3,-0.035555079999999996,0.8506,0.11459696000000001,0.0017472399999999997,0.7235203600000001,0.08206
2,2,0,2,16,8,0,3,3,0,-1.1124422607871691,0.5518396263815678,0.5016071498533713,-0.821579008009876,0,3,3,0,-0.42995694,0.6486,-0.06895404000000001,0.43943641000000006,0.42068195999999997,0.04779
3,2,4,2,1,8,0,2,3,0,-1.2927216314223204,0.2482161837485456,0.4500985899748216,-1.0054180374026775,0,2,3,0,-0.43373652,0.7538,-0.0758205,0.33108516000000004,0.56821444,0.0778
6,4,5,0,16,0,3,0,0,1,0.395769470163369,-1.5044718262393344,-0.7068495681053293,-0.04414341279153696,3,0,0,1,0.016274450000000003,0.2315,0.00479198,0.0049420900000000005,0.05359225000000001,0.04048
6,0,3,1,17,6,0,4,0,1,-0.6877918041009479,1.1622094956289801,-0.45728452546144716,-0.5256430094751223,0,4,0,1,-0.33619104,0.4008,0.03969708,0.70358544,0.16064064,0.07878
4,1,0,4,4,4,3,1,3,3,0.5099007067061547,-0.9464986882348778,0.8441304015709995,0.7122524436032357,3,1,3,3,0.06889091,0.2981,0.1013015,0.05340721,0.08886360999999998,0.01243
1,1,0,1,1,6,0,1,4,0,-1.4781420487485881,-0.5328768098136635,0.9795788368071857,-1.4996794428808853,0,1,4,0,-0.3019586,0.862,-0.24566094000000002,0.12271009,0.7430439999999999,0.1154
4,0,2,2,19,6,0,2,0,0,-1.0399535024424267,0.29436694702876487,-1.627933613610303,-0.8005392691863096,0,2,0,0,-0.35692881,0.6063,0.21658692000000002,0.34656769,0.3675996899999999,2.58081
0,2,0,2,21,8,3,0,0,1,0.5873591435189764,-1.1876624512405354,-1.1312315412461071,-0.5308167157432124,3,0,0,1,0.05547728,0.3433,0.09950732000000001,0.02611456,0.11785488999999999,0.0152
5,2,1,0,11,2,4,1,0,0,1.7022808025991039,-0.5977654769820923,-1.153083657558219,-0.868487278173893,4,1,0,0,0.32957724,0.9939,0.16638072,0.10995856000000001,0.98783721,0.07313
1,1,5,0,23,3,4,4,2,0,0.8769714404518716,1.1087717697255683,0.2624478768819235,-0.6998244538341556,4,4,2,0,0.42182781999999996,0.5123,-0.030850319999999997,0.67798756,0.26245129,0.04976
6,4,5,4,17,9,1,3,0,2,-0.19133806196213313,0.9526225706571568,-1.5811076500843488,0.6005003882124896,1,3,0,2,-0.08648024,0.1111,-0.15937602,0.60590656,0.01234321,0.22466
0,0,0,0,15,4,0,4,2,2,-1.443868404141145,1.541825548475296,0.11954197338049283,0.24868836198236272,0,4,2,2,-0.7983844,0.842,0.00514624,0.8990832400000001,0.7089639999999999,0.67903
4,0,2,2,17,1,4,1,2,0,0.9643692342008517,-0.472152121287059,0.31343614827685146,-1.2710016258313028,4,1,2,0,0.20718174000000003,0.5633,-0.0669585,0.13527684,0.31730689,0.20561
0,0,0,4,14,8,3,3,0,1,0.6349995095233224,0.6590620764085434,-1.3029267408412726,-0.33594044631181863,3,3,0,1,0.25746917999999996,0.3711,0.07228072,0.48135843999999994,0.13771520999999998,0.03373
3,0,0,1,11,5,4,4,0,3,1.1371084030223655,1.2388961022825777,-1.6548151852640915,1.3493081420807302,4,4,0,3,0.57172369,0.6641,-0.37364894,0.74114881,0.44102881000000005,15.2
6,0,4,3,31,5,4,3,0,0,1.5621015961546612,0.842624134868965,-0.9153118205430958,-0.8391696093213823,4,3,0,0,0.68106507,0.9121,0.12752249,0.5575608900000001,0.83192641,0.06643
2,0,5,0,6,8,0,0,4,2,-1.385945944754566,-1.636331149897104,1.3668468981162811,0.1848793180092515,0,0,4,2,-0.026104860000000004,0.8082,0.043112160000000004,0.00104329,0.6531872400000001,0.08434
1,4,3,2,7,5,3,4,0,3,0.5320072074779556,1.719835635413285,-1.4130544698745353,1.4527822674425321,3,4,0,3,0.3108445,0.311,-0.34337526,0.9990002500000001,0.096721,0.04808
6,2,4,4,17,5,0,4,0,2,-0.7110978824340093,1.6303100946140625,-0.3915547470305707,0.42321472009260214,0,4,0,2,-0.40350128,0.4144,-0.027745910000000002,0.94809169,0.17172736,0.07159
4,1,2,0,19,2,4,4,2,1,0.8701167115303828,1.1386136166586425,0.030919501670260908,-0.0151706576902324,4,4,2,1,0.42290559999999994,0.5083,-6.562e-05,0.692224,0.25836888999999996,0.25176
1,0,1,0,7,7,4,3,4,2,0.9160433953043569,0.9841994086909912,1.7225507914189928,0.02380459619604636,4,3,4,2,0.42139125,0.5351,0.007858130000000001,0.62015625,0.28633201,0.73052
4,1,3,0,22,0,3,0,2,0,0.28695064853473684,-1.242141171804403,0.05780107332404945,-1.0864727689360891,3,0,2,0,0.0245112,0.168,-0.0109272,0.02128681,0.028224000000000003,0.03588
3,4,1,2,29,2,4,3,4,3,1.0461118765896038,0.5688425391690167,1.1396542602681328,0.7312226999195661,4,3,4,3,0.40802579999999994,0.611,0.14028179999999998,0.4459568399999999,0.37332099999999996,0.34144
4,2,0,1,9,5,1,1,1,0,-0.5685195208670456,-0.6675121192326493,-0.15222204456458233,-1.4089671263137054,1,1,1,0,-0.10316879999999999,0.3312,0.03516725,0.09703225,0.10969344,0.03981
0,2,2,4,14,2,4,3,3,0,1.4352891111071213,1.0025903143590484,0.5406287861249998,-1.2437534394860281,4,3,3,0,0.6644456799999999,0.8381,-0.11262671999999999,0.62853184,0.70241161,0.31547
5,0,5,4,4,3,0,0,4,3,-0.7265210225073587,-1.2223622732557378,1.462406549608136,1.3148167669601294,0,0,4,3,-0.06418744,0.4234,0.32284434,0.022982560000000003,0.17926756,0.01831
5,4,3,3,16,0,3,0,3,1,0.5316644710318813,-1.3899624135891662,0.47750045011223186,-0.5297819744895944,3,0,3,1,0.032105640000000005,0.3108,-0.04223968,0.01067089,0.09659664000000001,0.09874
3,3,2,0,22,7,4,4,1,0,1.626364679793617,1.5876293135353634,-0.33276214838131707,-1.5503817643081683,4,4,1,0,0.91294544,0.9496,0.08539440000000001,0.9242899600000001,0.90174016,0.03502
3,1,0,0,3,0,4,4,0,3,0.825046868871595,1.3690204348395871,-1.2169057115491493,1.3558615033536443,4,4,0,3,0.4330288,0.482,-0.27594882000000004,0.8071225599999999,0.23232399999999997,0.0663
5,2,1,4,15,3,1,2,0,1,-0.3500250364945951,0.23364225850216058,-1.4423640544518919,-0.22142908091142444,1,2,0,1,-0.11635344,0.2037,0.05246864000000001,0.32626944,0.04149369,0.11645
0,2,0,2,8,8,2,3,4,1,0.15414027568089436,0.6489991280241346,1.0355965635437903,-0.3852631127342776,2,3,4,1,0.06252645,0.0905,-0.06626502000000001,0.47734280999999995,0.00819025,0.26882
2,4,3,1,11,1,4,0,4,0,1.06050680732473,-1.390309411809318,1.0675075905392553,-1.0040383823978536,4,0,4,0,0.06392207999999999,0.6194,-0.1789917,0.01065024,0.3836563599999999,1.69597
1,4,1,3,7,5,3,1,4,3,0.6187195283347869,-0.7587726511326319,1.0191207615624358,1.5910926816761408,3,1,4,3,0.10312832,0.3616,0.27234093,0.08133904,0.13075456,0.04793
4,3,0,4,9,3,4,2,4,0,1.346177635127769,0.0882500042584618,1.0888394183677454,-1.4507016902096321,4,2,4,0,0.41608273,0.7861,-0.26405428,0.28015849,0.61795321,0.03466
4,3,1,3,19,5,2,4,3,3,-0.050473382625541546,1.2735959242977803,0.8335512024040246,1.0112926658988437,2,4,3,3,-0.02516901,0.0289,0.14183382,0.75846681,0.00083521,0.02942
5,1,3,1,18,0,4,4,3,0,1.6083710163747096,1.6629279273083526,0.7797880590964476,-1.537964869264752,4,4,3,0,0.92322921,0.9391,-0.20069439,0.96648561,0.8819088100000001,0.06299
0,4,0,3,16,7,3,0,4,1,0.36063898444073966,-1.5048188244594864,1.3106557418851361,-0.42354853911814433,3,0,4,1,0.0148122,0.211,-0.09222696,0.00492804,0.044521,0.06429
2,4,5,3,26,1,0,1,4,3,-1.2142349852712753,-0.551614713701873,1.5591802075617747,1.084759294905723,0,1,4,3,-0.24418919999999997,0.708,0.28410775,0.11895600999999999,0.5012639999999999,0.06199
6,1,3,0,19,6,4,4,1,1,1.6914846045477594,1.6861768080585384,-0.0679353102178647,-0.3945757840168398,4,4,1,1,0.9775264800000001,0.9876,0.00427518,0.97970404,0.9753537600000001,0.05653
1,2,3,2,23,5,4,4,2,0,1.0181788562345375,1.500532760277205,0.01565770615069064,-1.1054430252524197,4,4,2,0,0.5568176100000001,0.5947,-0.00335475,0.87665769,0.35366809,0.12108
3,3,3,0,9,6,2,0,3,0,-0.024939517392996362,-1.6110002798260061,0.4024054789761645,-1.5293420254846017,2,0,3,0,-0.0005544,0.014,-0.10330040000000001,0.0015681600000000003,0.00019600000000000002,0.05798
3,4,5,3,21,5,1,2,4,0,-0.5080265381349083,0.20275941690863028,1.010622716329948,-1.084403286428853,1,2,4,0,-0.16638457,0.2959,-0.18308828000000002,0.31618129,0.08755681,0.20848
6,4,0,2,32,9,0,4,4,2,-0.9102277576032541,1.4106602212578303,1.6419060764576272,0.18074035299477942,0,4,4,2,-0.48305823999999997,0.5306,0.050633880000000006,0.8288281599999999,0.28153636,0.05021
6,4,4,4,21,4,2,3,0,3,0.012590123452153948,0.7301967115397089,-0.8946737106927678,1.6062688867292052,2,3,0,3,0.005642970000000001,0.0079,-0.24007047999999998,0.51022449,6.241000000000001e-05,0.07199
5,1,3,1,4,9,1,0,0,0,-0.621986406454657,-1.3753884883427812,-0.584755203948767,-1.2223687869112558,1,0,0,0,-0.038958,0.3624,0.11863638,0.011556249999999999,0.13133376,0.11487
0,4,2,0,15,5,4,2,3,1,0.9426054698751253,0.2065763973303025,0.6230077960317711,-0.07484073664887156,4,2,3,1,0.31020804,0.5506,-0.00746649,0.31741956,0.30316035999999996,0.05177
0,1,4,0,12,5,3,4,4,2,0.5983267097933582,1.4259281429445192,1.6236959795308672,0.10899829274393,3,4,4,2,0.31990556,0.3497,0.030569019999999995,0.8368590399999999,0.12229009,0.12649
2,3,1,1,0,7,4,4,0,0,0.8027689998767569,1.3711024241604997,-1.2286989171779081,-1.1626987079526168,4,4,0,0,0.421631,0.469,0.2376227,0.8082010000000001,0.21996099999999996,0.05847
5,1,4,4,20,4,2,2,0,0,0.13169103846301905,0.26417810187553853,-0.36449974588224154,-1.1589046566893506,2,2,0,0,0.044891999999999994,0.0774,0.0699145,0.3364,0.0059907599999999995,0.05078
5,1,2,4,12,5,4,1,0,1,1.5624443326007356,-0.5047699539813495,-1.4104530274564266,-0.5442683520402466,4,1,0,1,0.32696832,0.9123,0.12729024,0.12845056,0.83229129,0.05925
0,2,0,3,1,5,3,0,3,0,0.49087883394902376,-1.3826754509659736,0.6021962566869026,-0.8867677069878113,3,0,3,0,0.030249799999999997,0.287,-0.08930207,0.011109159999999998,0.08236899999999998,0.06336
1,0,4,1,10,3,4,4,2,1,0.9967578283548857,1.6886057955996028,0.1745191231498539,-0.4376900029175906,4,4,2,1,0.5766691,0.5822,-0.01285439,0.98109025,0.33895684000000004,0.02885
6,0,0,3,26,4,0,1,0,3,-0.7902700014772032,-0.7622426333341522,-1.0037608627587873,1.2289332429098339,0,1,0,3,-0.13090252,0.4606,-0.20626929000000002,0.08076964,0.21215236,0.60927
4,0,0,2,27,1,0,1,0,3,-0.7421155308037454,-1.033248243272884,-1.2606099441733734,1.1547767864005423,0,1,0,3,-0.08913825,0.4325,-0.24358932,0.04247721,0.18705625,0.24784
4,1,0,2,15,3,4,3,2,3,1.4178095523573253,0.42206229204471,0.3285245143018811,1.2654941005376705,4,3,2,3,0.5178514499999999,0.8279,0.07023211,0.3912502499999999,0.6854184099999999,0.15118
4,0,0,2,13,2,0,0,4,0,-0.9400458284117299,-1.1658015633709577,0.905351013143821,-1.1382098316169902,0,0,4,0,-0.0920092,0.548,-0.1722315,0.02819041,0.30030400000000007,0.07675
2,0,1,4,23,0,0,0,4,3,-1.008593117626616,-1.414252288999808,1.1458977220715936,0.9229947455901059,0,0,4,3,-0.0566244,0.588,0.17786692,0.00927369,0.34574399999999994,0.03957
3,0,2,3,24,4,0,1,0,1,-0.8074068237809248,-0.8281722951630371,-0.4378604220729032,-0.5194345619534142,0,1,0,1,-0.12480312,0.4706,0.0375496,0.07033104,0.22146436000000003,0.06139
5,2,5,1,9,9,1,1,0,3,-0.353109664509265,-0.5807625641946429,-1.285063502903594,1.5652241503356903,1,1,0,3,-0.06915075,0.2055,-0.33632460000000003,0.11323225000000002,0.04223025,0.07262
2,0,3,4,10,2,0,0,4,0,-1.0490360182633993,-1.1682305509120219,1.4337906830089417,-1.1116514727741276,0,0,4,0,-0.10225951999999999,0.6116,-0.26610066,0.027955839999999996,0.37405456000000004,0.06226
6,2,0,1,32,6,0,4,0,0,-1.1700219837276737,1.3978212871122053,-0.8847882295039554,-1.231681458193818,0,4,0,0,-0.61855074,0.6822,0.18114807000000002,0.8221048899999999,0.46539684000000003,0.02503
3,3,5,1,11,7,4,1,4,0,0.9180998139808034,-0.7494036991885273,1.6993112391505563,-0.9785147648086091,4,1,4,0,0.15440077,0.5363,-0.27741351,0.08288641,0.28761769,0.05481
3,0,3,2,8,9,3,0,0,0,0.5577124409335381,-1.5568685574822902,-1.6137123950579764,-1.3755104924467227,3,0,0,0,0.0179952,0.326,0.3695562,0.00304704,0.10627600000000001,0.04879
5,1,1,0,26,7,0,3,1,1,-1.2190332955163174,0.9772594442879506,-0.10088691418057325,-0.6660229062159669,0,3,1,1,-0.5583334,0.7108,0.01089207,0.61701025,0.50523664,0.08222
2,0,3,1,8,7,1,2,0,0,-0.3623635485532747,-0.22994736362094542,-1.5446874562308288,-1.3165302409904955,1,2,0,0,-0.09228984,0.2109,0.33851844,0.19149375999999999,0.04447881,0.02939
1,0,3,3,17,8,4,3,1,3,0.9338656905002273,0.8256212220815157,-0.3431679180537513,1.6666287931902564,4,3,1,3,0.4046519,0.5455,-0.09509688,0.55026724,0.29757025,0.09724
5,2,5,3,19,3,1,0,0,3,-0.2537160951476797,-1.36324355063746,-0.6719902397026744,1.0695830898526586,1,0,0,3,-0.016372499999999998,0.1475,-0.1200846,0.012321,0.021756249999999998,0.01456
3,1,4,0,13,3,0,4,3,3,-0.7342325925440335,1.089686867617207,0.593524781959874,1.195131695291645,0,4,3,3,-0.34997941,0.4279,0.11943575,0.66896041,0.18309841,0.0652
1,2,1,3,10,9,1,3,2,3,-0.372131537266396,0.36550158215992995,0.2728536465543578,1.5410801877512699,1,3,2,3,-0.13195272,0.2166,0.07111063999999999,0.37112463999999995,0.046915559999999995,0.04034
2,0,3,0,30,7,0,1,1,0,-0.8713271709738062,-0.5925605036798118,-0.14493800579387833,-1.1692520692255308,0,1,1,0,-0.16918149000000002,0.5079,0.027749800000000005,0.11095561000000001,0.25796241000000003,0.1532
5,3,5,4,23,3,0,0,1,1,-1.4505517648395962,-1.5717894809488273,-0.26668551096135934,-0.31559053499066425,0,0,1,1,-0.04305631,0.8459,0.01378315,0.0025908100000000002,0.71554681,0.2259
1,2,5,1,10,0,4,4,0,1,1.4899555742559933,1.200379299845703,-1.1525633690745973,-0.6815440250202373,4,4,0,1,0.739326,0.87,0.13036546000000002,0.72216004,0.7569,0.05701
0,3,0,0,16,1,4,3,2,0,1.5704986390834847,0.6975788788454182,0.20088040632002074,-1.0412890675281024,4,3,2,0,0.6463933,0.917,-0.03529557,0.49688400999999993,0.8408890000000001,0.09811
1,3,5,2,21,3,4,4,0,0,1.5718695848677824,1.0300031737510584,-0.9723701242469438,-1.685587954780923,4,4,0,0,0.7348824599999999,0.9178,0.27272184000000005,0.6411204899999999,0.8423568399999999,0.09059
2,1,0,4,30,9,4,4,1,3,0.8339580164695303,1.0768479334715821,-0.3195815067962336,0.7322574411731841,4,4,1,3,0.39667824,0.4872,-0.038991239999999996,0.6629216400000001,0.23736384000000002,0.04835
6,1,4,0,30,0,3,2,0,3,0.5916433490949068,0.24405220510672135,-1.22020087194542,1.5245243276933815,3,2,0,3,0.19855836000000002,0.3458,-0.3110303,0.3297056400000001,0.11957764,0.22474
4,4,2,2,16,7,4,1,0,2,0.7198267799267444,-0.991261458634489,-1.0675829167497173,0.23661638069015248,4,1,0,2,0.09177492,0.4206,-0.04274136,0.04761124,0.17690435999999998,0.05876
1,0,3,0,14,5,4,3,4,0,1.1067762275447781,0.9724014692058225,1.1549160557877032,-1.3413640310773283,4,3,4,0,0.50684224,0.6464,-0.25888446000000004,0.61481281,0.41783296,0.08369
2,0,5,3,25,3,0,0,0,2,-1.1741348210805669,-1.1213857911914986,-1.5020238005738484,0.5601454793213868,0,0,0,2,-0.12370721999999999,0.6846,-0.14127564,0.03265249,0.46867716,0.46442
1,1,5,2,16,7,0,4,3,0,-1.2293153888985504,1.0324321612921228,0.5734069605931678,-1.0140408811828276,0,4,3,0,-0.57444352,0.7168,-0.0973053,0.64224196,0.51380224,0.08606
6,4,1,1,8,0,1,4,3,3,-0.41977190327074204,1.0584570278035246,0.5017805793479119,1.1792656627361688,1,4,3,3,-0.19769515999999998,0.2444,0.09971532,0.6543192099999999,0.059731360000000004,0.0471
4,3,4,0,27,7,3,1,3,3,0.24273764699113506,-0.7844505194238819,0.46310580206536445,0.7132871848568538,3,1,3,3,0.039503159999999995,0.1422,0.055794300000000005,0.07717283999999999,0.020220839999999997,0.1134
3,2,4,3,25,4,2,1,2,3,0.15842448125682476,-0.9468456864550298,0.20903159256342757,0.9885283583192472,2,1,2,3,0.021483000000000002,0.093,0.0350872,0.053361000000000006,0.008649,0.31105
3,2,3,4,20,9,4,3,4,0,1.6599528515089115,0.8665670120594549,1.676765404860282,-1.7166301923894633,4,3,4,0,0.73038912,0.9692,-0.48095461,0.56791296,0.93934864,0.09667
4,1,3,1,5,0,1,3,2,3,-0.21464414029519446,0.378340516305555,0.206430150145319,1.598335870451467,1,3,2,3,-0.07642863,0.1247,0.055960199999999995,0.37564641,0.01555009,0.09871
2,2,0,1,16,3,2,1,2,3,0.028870104640689464,-0.6779220658372102,0.3240153474438263,1.54625389401936,2,1,2,3,0.005367899999999999,0.0174,0.08460319,0.09517225,0.00030275999999999995,0.12176
5,1,1,1,12,3,0,2,0,0,-1.1868160695853207,0.002194445660759372,-1.341254659134739,-0.7608741877976188,0,2,0,0,-0.3491139999999999,0.692,0.16950924,0.25452024999999995,0.47886399999999996,0.03143
3,1,4,3,16,6,3,1,4,2,0.5753633679063713,-1.0523331453812454,1.5923052410190237,0.4463239414234046,3,1,4,2,0.06746178,0.3363,0.11991583999999998,0.04024036,0.11309768999999999,0.07307
5,0,0,1,26,0,3,3,0,0,0.20537937436902193,0.3995074077348285,-0.4082039785064655,-1.1613190529477926,3,3,0,0,0.0745276,0.1204,0.07852023,0.383161,0.014496159999999998,0.04273
3,2,0,0,25,6,4,4,0,3,1.339837010875392,1.3221756751190639,-1.2420529882575322,0.7929622613854413,4,4,0,3,0.69234576,0.7824,-0.16502423,0.78304801,0.61214976,0.00878
4,3,0,4,26,8,3,0,0,1,0.3959408383864062,-1.6696429790316984,-1.4768765238654655,-0.1431336593876609,3,0,0,1,0.00525732,0.2316,0.03442905,0.0005152900000000001,0.05363856,0.13969
0,0,0,3,8,5,1,3,0,3,-0.49808718119874984,0.4966669093773957,-0.8863490949548205,1.6824948257457326,1,3,0,3,-0.18769470000000002,0.2901,-0.24909248000000003,0.418609,0.08415801000000002,1.20227
6,4,1,1,12,5,1,1,0,3,-0.28336279773311807,-0.8111693823755878,-1.479998254767196,1.6166162992653854,1,1,0,3,-0.04451248,0.1648,-0.40013743,0.07295401,0.027159040000000002,0.4392
2,4,2,3,13,5,0,2,0,1,-1.517728108270185,-0.34515077271141786,-0.9943956700535963,-0.02862229398726666,0,2,0,1,-0.35793443999999996,0.8851,0.00417487,0.16353936,0.78340201,0.1044
6,4,5,3,12,3,0,0,4,0,-1.5254396783068596,-1.6151642584678305,1.3456884997823315,-1.1406242278754322,0,0,4,0,-0.03416063999999999,0.8896,-0.25630878,0.0014745599999999998,0.7913881599999999,0.0601
4,2,5,1,2,3,4,3,2,1,1.3595443565246719,0.9737894620864304,0.18631232877861276,-0.3628437189058872,4,3,2,1,0.62281455,0.7939,-0.011347379999999999,0.6154402499999999,0.63027721,0.79377
1,1,1,1,20,8,4,3,0,0,1.1348806161228815,0.8509520921526135,-1.0906490395236133,-1.283073607123513,4,3,0,0,0.49650347999999994,0.6628,0.23276539999999998,0.56115081,0.43930383999999995,0.13589
1,3,2,1,14,0,3,0,1,2,0.6262597301484244,-1.7234277031552625,-0.06325271386526929,0.3204304222332121,3,0,1,2,0.0026352,0.366,-0.0032865000000000004,5.184e-05,0.133956,0.04288
2,0,3,0,23,8,1,2,0,0,-0.440336090035208,0.078881052314357,-0.700432676807328,-0.8947007232655495,1,2,0,0,-0.13502023999999999,0.2564,0.10398016,0.27730755999999995,0.06574096000000001,0.0805
1,1,5,4,1,4,3,4,1,0,0.6341426684081364,1.195174326543423,-0.05232665570921329,-1.6397144258705239,3,4,1,0,0.31437998,0.3706,0.01361528,0.7196128900000001,0.13734436,0.0269
1,2,2,4,10,6,0,4,3,2,-1.0252158352612262,1.5973452636996197,0.8590453381014886,0.1338320828307625,0,4,3,2,-0.57630234,0.5977,0.01977264,0.9296816399999999,0.35724529,0.18447
1,1,5,1,5,9,2,4,0,0,0.11832431706611621,1.621982137330414,-1.65429489678047,-1.4996794428808853,2,4,0,0,0.06760247999999999,0.0696,0.41315112000000004,0.9434236900000001,0.004844159999999999,0.0313
6,1,4,3,29,5,0,4,2,0,-1.0181897381167002,1.5182296695049582,0.3411848674033428,-1.5693520206244986,0,4,2,0,-0.55881504,0.5936,-0.0899828,0.88623396,0.35236096,0.02803
1,2,3,1,15,5,0,4,0,2,-1.6171216776317703,1.6098371996250929,-0.3646731753767822,0.31042792344823794,0,4,0,2,-0.91273218,0.9431,-0.0190008,0.93663684,0.8894376100000001,0.62763
1,3,3,2,22,7,2,2,0,3,0.0057353945306653055,0.28742698262572436,-0.5172911305724849,0.7664039025425788,2,2,0,3,0.0022881299999999998,0.0039,-0.06624576,0.34421689,1.5209999999999998e-05,0.01688
3,0,3,1,28,6,2,2,3,0,0.14934196543585232,0.0910259900196781,0.7416335702975219,-1.692486229805043,2,2,3,0,0.04648977,0.0877,-0.21013027,0.28100601000000003,0.00769129,0.17791
5,4,1,1,5,6,0,4,4,0,-1.4730010020574715,1.4928987994338605,1.0189473320678952,-1.644543218387408,0,4,4,0,-0.8023919,0.859,-0.2802462,0.8725428100000001,0.737881,0.01581
3,3,2,1,6,6,0,1,2,2,-0.7532544653011645,-1.049557159620029,0.21458133638872587,0.2500680169871867,0,1,2,2,-0.0884146,0.439,0.0092022,0.04056196,0.192721,0.07114
1,1,4,1,18,1,0,2,1,3,-1.7031485255964527,-0.16887567687418895,-0.11285354930387266,1.2165163478664176,0,2,1,3,-0.45215015999999997,0.9933,-0.022495320000000003,0.20720703999999998,0.9866448899999999,0.14032
